#{"t_start": 1764085529.8113244, "env_id": "ALE/Breakout-v5"}
r,l,t5.0,355,5.189485
7.0,272,2190.968611.04.0,281,2195.559559.08.0,277,2199.725697.0,365,2203.802872
14.0,501,2211.770956
8.0,276,2216.025214
3.0,211,2219.912802
6.0,332,2226.513642
15.0,420,2232.873284
113.0,571,2241.043889110.0,513,2249.194024911.0,519,2257.2155914.0,257,2261.231884
9.0,475,2267.66779196.0,339,2273.65553146.0,322,2279.804554110.0,509,2287.82701
7.0,377,2292.393588
14.0,512,2300.716397
16.0,585,2310.765525
12.0,295,2314.912144
7.0,373,2320.953145
7.0,401,2327.731641
9.0,419,2335.806728
8.0,282,2340.120951
9.0,438,2346.595754
16.0,623,2357.217144
3.0,217,2360.954123
11.0,512,2369.756093
10.0,501,2377.771336
9.0,309,2382.208476
9.0,427,2389.925592
10.0,490,2396.957001
11.0,402,2403.02456
3.0,212,2406.859702
8.0,427,2413.495453
9.0,461,2421.752054
